wav_file,label,transcription
Ses01M_script01_1_M006,3,i don t know .
Ses03M_script02_2_M017,7,let s see i took a shower you were watching the news you said hey hey the grunions are running tonight and i said great let s go i feel lucky tonight .
Ses04M_script03_1_F014,2,how long will it last this ludicrous and overbearing love of ours ?
Ses04F_script03_2_F015,4,just making myself fascinating for you .
Ses03M_script01_1_M040,0,the business doesn t inspire me .
Ses01F_impro02_F004,3,there s people that have given more though you know ?
Ses04F_impro01_M023,0,you re testing my goddamn patience .
Ses03M_script03_2_M013,8, . . .having three small minute liquor glasses in the evening is hardly going on and on and on .
Ses02F_script03_1_M034,7,as a matter of fact the real cause of that row was peter burden .
Ses05M_script01_1b_M004,3,no . i figured it was best to leave him alone .
Ses03M_impro05a_F005,7,okay and this is direct flight ?
Ses03M_impro02_F000,1,um .
Ses04M_impro07_F012,2,i know . you re going to be so close .
Ses02F_script02_2_F015,3,do you remember the first time we came to see it ? it was about four years ago right after we got married .
Ses01M_script03_2_F040,0,this is the end do you hear me ? finally and forever .
Ses03F_impro02_M027,0,if your life is going to be in danger and this family is going to be in danger we don t need the job . we ll find the money .
Ses03F_script01_3_M042,3,and i didn t want to take any of it .
Ses04M_script03_2_M000,8,that was a rouser wasn t it ?
Ses03M_impro01_M019,0,fine . call your supervisor . ask supervisor over
Ses01M_script02_2_F043,8,augie you brought refreshments .
Ses04F_script03_2_F014,0,what ?
Ses02F_script01_1_M036,0,i ve been a good son too long . a good sucker . i m through with it .
Ses04F_impro07_F044,2,party .
Ses05F_script02_1_F010,4,so let s go .
Ses01F_script03_1_M011,8,darling don t say that .
Ses04F_script01_1_M044,8,i am thinking that way .
Ses03F_impro02_F019,3,but it it is for a year .
Ses02M_impro04_M017,4,seems like the only option at this point because obviously the outer world has just rejected me of all possible employment .
Ses02M_impro05_M020,4,i need you to tell me because i really need to get the bag okay ?
Ses03M_script03_2_F002,8,not at all . it was very pretty . i still have it and i wear it often .
Ses02F_impro06_F014,3,thanks .
Ses05F_impro02_F002,3,i m sorry . it s just a lot ahh to explain . ahh i got a call 
Ses01M_impro07_M017,1,they do it s believe me it s huge .
Ses01M_script01_3_M021,3,no no it s nothing like that .
Ses03F_impro03_M021,2,that s awesome . laughter marriage .
Ses04M_impro04_M017,4,yeah .
Ses05F_impro02_M025,3,it s not fair .
Ses03F_impro02_F016,4,i know but look i have to take this . i mean if i don t i mean i could get fired .
Ses02M_impro04_M021,8,what am i going to do on a break ?
Ses02M_impro04_M006,4,i don t know i mean why why
Ses02M_impro04_M015,4,maybe maybe take up painting i don t know you know .
Ses03F_impro04_M020,8, laughter 
Ses01M_impro03_F008,2,you were at a party ? and she s like hey . you seem unattached she s like .
Ses03M_script02_2_F048,1,i am sorry augie .
Ses02M_script03_2_F027,8,on the contrary a child of two could get violently drunk on only one glass of brandy .
Ses03F_impro02_F027,3,wait you can write me and as you know send me pictures .
Ses01M_impro04_M021,8,fine okay .
Ses02F_impro08_F020,7,okay . great . what time of the day would you like ?
Ses03F_script03_2_M042,0,no you re not going out like this . no you re not .
Ses02M_script01_3_F009,1,i guess this is why i came .
Ses04F_script02_2_F030,4,no .
Ses02M_script01_1_M013,0,for god sakes it s been three years nobody comes back after three years that s insane .
Ses01M_script03_1_F021,1,if one of us dies . . .
Ses05F_script03_1_M024,2,do you remember that awful scene we had in venice ?
Ses04F_script03_1_F029,2,how ridiculous . how utterly utterly ridiculous .
Ses04F_script03_1_F001,8,nobody knows we re here except freda and she wouldn t ring up .
Ses04M_script03_1_M013,0,all the futile moralists who try to make life unbearable . laugh at them . be flippant . laugh at everything . all their sacred shibboleths . flippancy brings out the acid acid in their damn sweetness and light .
Ses01M_script01_1_F031,3,he thinks he s coming back chris . you marry that girl you re pronouncing him dead .
Ses03M_impro05a_F005,7,okay and this is direct flight ?
Ses04F_script01_2_M010,4,look it s a nice day . what are we arguing for ?
Ses03F_script03_2_M016,0,nothing .
Ses04M_script03_2_F028,0,i don t care . do you understand ? i don t care . i don t mind if they bark and roll about like hoops .
Ses03F_script01_3_M010,1,oh annie .
Ses01F_script01_1_M002,7,four o clock this morning . i heard a crack and i woke up and looked out . he was standing right over there when it cracked .
Ses01F_script02_1_F009,1, laughter 
Ses05M_script01_1b_F003,8,what was he doing out here four in the morning ?
Ses04M_script01_1_F008,6,what ?
Ses04M_script01_1_M026,7,i wanted to get this settled first .
Ses05M_script03_2_M040,0,ja ! very funny .
Ses03F_script02_2_M044,1,if we re very quiet the fish might come .
Ses03M_impro02_M028,3,well that s the kind of work i m in honey .
Ses04F_impro05_F004,0,lost it just like i mean 
Ses04F_impro07_F061,2,student counsel ?
Ses02M_script03_2_M034,8,because it s late and it ll annoy the people upstairs .
Ses02F_impro03_F016,1, . . .and um my parents want to like be part of it and help out and everything so we want to give it lots of time to like 
Ses01M_impro07_F010,7,oh .
Ses04M_script02_1_M026,8,we weren t in a good spot .
Ses05M_impro03_M030,1,oh yeah yeah yeah yeah i mean actually we lived together awhile back when we yeah back in college for a little while . yeah .
Ses01F_script03_1_F011,1,don t laugh at me . i m being serious .
Ses01M_script01_1_F025,7,you re a considerate fellow . there s nothing wrong in that .
Ses04M_impro08_F017,4,how long does that take ?
Ses05M_script01_1b_F019,8,as far as your father is concerned he s not dead . and she s still his girl .
Ses03M_script03_2_F041,0,i hate you . listen i m sick and tired of listening to you you sadistic bully .
Ses01M_script03_1_F010,1, laughter 
Ses04F_impro03_M000,7,what ? you seem so excited .
Ses01M_impro01_F001,0,my window is open .
Ses02M_impro07_M007,2,so it s like yes rip it open and there it is big oh yes .
Ses02F_impro04_F001,4,yeah but it i mean it s the same response you get over and over again . like 
Ses04F_script02_1_M012,8,i can t believe i forgot . i m like a kid . it s amazing i got out of the house with my fly zipped .
Ses03F_impro02_F034,3,we ll have all the money that we ever needed .
Ses04M_script02_2_F024,4,no .
Ses04F_script02_2_F044,1,oh augie you brought refreshments .
Ses04M_script02_2_M006,0,well what s bugging you ?
Ses05F_impro08_M000,4,oh thank god . do you know how long i ve been on the phone for half an hour trying to talk to a freaking human being .
Ses01F_script01_3_M029,3,like for instance there was this one time it had been raining for several days and this kid he just came up to me and he gave me his last pair of dry socks . he just put them in my pocket . that s a little thing you know but that s what kind of guys i had .
Ses02M_script01_3_F008,7,well from her point of view why else would i come ?
Ses01M_impro07_F028,8,oh really ? with the whole team ?
Ses05M_impro07_F012,2,i know . i know . i m i m definitely i realize laughter .
Ses04M_script01_3_F007,8,from her point of view why else would i come ?
Ses04F_script01_3_M047,1,annie annie i m going to make a fortune for you .
Ses02F_script01_2_M010,4,well what do you want me to do about it ?
Ses02F_script01_2_M004,7,how do you know he s even thinking of it ?
Ses03M_impro03_F017,1,you had the mouse ?
Ses02F_impro04_M010,7,it s not worthless cause it s definitely gonna it s definitely gonna pay off . i know it . i mean i can i ve just i ve seen your work etiquette . you know you re a good worker and . . .
Ses01F_impro03_F013,1,i guess i ll i guess i ll have an internet husband . laughter 
Ses05F_script03_2_M010,7,i ll have a little i think .
Ses01M_script03_1_F030,1,which particular one ?
Ses02M_script02_2_M023,7,take off our shoes ?
Ses04F_impro07_F058,2,excellent . drive drunk people around because you know that s all campus cruisers for .
Ses02F_impro07_F010,2,you can walk somewhere and be anywhere in the country and be like oh yeah i am at u .s .c .
Ses03M_script02_1_M028,8,i mean i can t see how you can not be interested .
Ses02F_script01_3_F018,8,like larry s brother . do it like you chris . what is it ?
Ses05M_script03_2_M036,0,i do i shall do no such thing .
Ses02M_impro02_F010,3,i mean can t they put you in like you know kitchen work or something where you won t get
Ses01F_script02_2_F019,1,you whispered the sweetest most intimate things to me right into my ear so i could feel them as much as hear them . and i remember thinking this is it . you know finally i am as happy as i m supposed to be .
Ses02F_impro03_F013,2,i was just it was so like i thought this might happen eventually but like not yet you know what i mean ? like 
Ses02M_impro07_F027,2,okay . yes totally come visit
Ses03M_script02_2_F047,1,i think this may be the place for us after all .
Ses01F_script01_1_F002,6,how could he see it ? i was the first one up he was still in bed .
Ses02M_script02_2_F014,4,for heavens sake this isn t about fish .
Ses05F_impro04_F000,3,brian i need help .
Ses03F_impro06_F004,3,he had cancer you know ?
Ses04F_impro04_F001,4,i just don t think i can do this anymore . it s been a really long time and it s not like i m not trying .
Ses04M_script01_3_M028,3,for instance one time it d been raining several days . and this kid came to me and gave me his last pair of dry socks put them in my pocket . that s only a little thing but that s the kind of guys i had .
Ses01F_impro03_F000,1,well vegas was awesome .
Ses04F_script02_2_F008,7,we totally skipped . right .
Ses03F_script02_2_F017,3,we thought i was pregnant .
Ses05F_impro08_M025,1,that would be wonderful that would be great seriously .
Ses03M_impro06_F015,3,i m so sorry .
Ses05M_impro03_F022,1,are they so excited ?
Ses04M_impro06_F011,3,you feel that way now because you re upset . but you don t really think that .
Ses05F_script01_1_F036,8,must you be inspired ?
Ses03F_script01_2_M010,4,calm yourself .
Ses05F_script03_1_M020,2,no so is everyone else in the long run . let s be superficial and pity the poor philosophers . let s blow trumpets and squeakers and 
Ses03M_impro05b_M018,4,if not i m going to get your name i m going to talk to your boss whoever . . .i m never going to fly . . .my business is never going to fly delta again .
Ses03F_script01_3_M023,1,we re going to live now . i m going to make you so happy .
Ses02M_impro03_F001,2,finally did what ?
Ses01M_script02_2_F043,8,augie you brought refreshments .
Ses02M_impro03_F022,8,yeah . laughter 
Ses05M_impro04_M028,4,see what i mean ? you can t even think of anything .
Ses03M_impro04_M004,0,cause i went to harvard .
Ses02F_impro04_F016,3,i just wanna crawl in a hole you know . like it just makes you not wanna even open your eyes in the morning .
Ses03F_script01_1_M031,7,i ll find out . but then after it s all over we ll thrash it out with dad right ?
Ses02M_script01_3_M014,2,you felt something that far back ?
Ses03M_impro07_F010,1,oh man .
Ses03M_impro08a_F024,4,what ? no . that s way too complicated . look 
Ses04F_impro03_M022,8,so we re going to go greens and browns .
Ses03F_impro02_M029,3,how is she going to feel the first year in school no mom .
Ses04F_script03_2_M024,7,did you see much of peter burden after our divorce ?
Ses01M_script02_2_F008,4,their life will start then .
Ses04M_script03_2_F035,0,not very funny dear . you d better have some more brandy .
Ses03F_impro07_F001,1,uh so i got some good news .
Ses01M_impro05_F013,7,four . . .four hours ago .
Ses02F_impro06_M003,7,yeah .
Ses02F_script01_3_F021,3,you ve gotta tell me .
Ses04M_impro07_M042,7, cause you know i mean it s like if i ever want to go south of campus
Ses05F_script03_1_M007,2,with the most perfect poise .
Ses03M_impro04_M023,4,sixty words . sixty words a minute . hey how are you doing mr . smith ? oh you know it s just like god i just want to shoot you mr . smith .
Ses04M_script03_2_M025,0,yes it is .
Ses02M_script03_2_M021,4,snap snap snap like a little adder .
Ses04M_script03_2_F019,0,what ?
Ses03M_script02_2_F016,0,no we won t . i mean god this isn t about the fish augie .
Ses02M_script01_3_M026,3,just about all .
Ses05M_impro07_M030,2,yeah ?
Ses03F_impro02_F003,8,hey listen eh i ve been wanting to talk to you . i have something to tell you . how s amy doing ?
Ses04F_impro07_M037,2,i don t know i just thought that you know maybe we could you know i don t know . it s like you know just test the waters anyway . i don t see what the problem is .
Ses01M_impro04_M022,4, breathing 
Ses04M_impro04_F009,7,i mean i m not saying that you should you know 
Ses04F_script03_2_F031,0,there is no one upstairs . it s a photographer s studio .
Ses01M_impro07_F005,2,that s amazing . they pay for everything ?
Ses01F_script02_1_M004,8,i don t know probably if you can t tell though it s probably not them right ? it s probably going to be like this unmistakable thing right ?
Ses05F_impro03_M041,1,exactly laugh .
Ses01F_script01_3_F018,8,i was waiting for you chris . you sure can be ambiguous you know . and when you did finally write me 
Ses04F_script02_2_F009,0,for heaven s sake grow up we are not going to see the grunions .
Ses02F_impro07_M009,2,fight on .
Ses04F_impro02_M000,3,so you re leaving tomorrow .
Ses03M_script02_2_M031,0, . . .and you know ? baby the jokes on us . because you know what you get ? do you know what you get carla ? you get this .
Ses01M_impro06_M029,3,so weird 
Ses02M_script03_1_F029,1,and very much sillier .
Ses01M_script02_2_F024,3,i d rather not remember some things . i d rather not hope for some things .
Ses03M_impro08b_M003,7,alright ms . brown what s the nature of your problem ?
Ses05F_script02_2_M035,1,actually now that you mention it . no i don t .
Ses04F_script02_1_M034,2,out there someplace there s this huge mass of silver fish heading this way . they don t know why . we don t know why . it wasn t a decision . they didn t take a vote .
Ses05F_impro06_M004,3,it s the worst when they go like that . garbage was he young ?
Ses05F_impro02_M014,0,i don t understand why they would just do something like this ?
Ses05F_impro04_F030,4,yeah and i look nice and i m you know 
Ses01M_script03_2_M001,8,we were very much younger then .
Ses03M_script01_3_F019,1,i ll never forgive you for that .
Ses03M_impro02_F024,3,a whole year ? we re not talking about like a couple months here . i mean this is a whole year .
Ses05M_script03_1_F017,7,what if one of us dies does the other one laugh then ?
Ses05F_script01_2_M000,7,why does that bother you ?
Ses02F_impro03_F004,2,i m so excited .
Ses03M_impro03_M015,1,i couldn t i couldn t afford the red lobster . laughter what anyway ?
Ses03M_script02_1_M004,2,but if i can t tell it probably isn t them isn t it ? probably would be unmistakable wouldn t you think ? how are you doing ?
Ses02F_script03_1_F019,1,darling i believe you re talking nonsense .
Ses01M_script03_2_M034,0,this is no time a year for tunis .
Ses05F_script01_3_F023,3,oh gee .
Ses04M_script02_1_F011,4,not particularly .
Ses01F_impro03_M015,1,he loves you .
Ses03M_impro05b_F013,7,we can do holiday inn or . . . ?
Ses03M_impro06_M001,3,alright .
Ses02F_script01_3_M025,3,just about all .
Ses04F_script02_2_M042,6,yeah ?
Ses03F_script01_3_M032,3,it takes a little while to toss that off . because they weren t just men .
Ses01F_script01_1_F009,4,what do you want to do ? argue with him ?
Ses02M_impro04_F009,3,i m sorry .
Ses03M_impro02_M019,3,you know i can t say no .
Ses05M_script02_1_M028,2,look there . what is that ? is that oh no that s seaweed .
Ses04F_script03_1_M002,5,it must be them then .
Ses05M_impro07_F036,1,oh cool .
Ses04M_script02_2_M040,1,i don t know . it seemed like a good spot to me . i mean look at the view you ve got of the moon from here .
Ses01F_script01_1_M007,7,you know larry is not coming back and i know it . why do we allow him to go on thinking that we believe with him ?
Ses04M_impro05_M029,4,then that would be helpful to me because i just feel like if you don t think you have the power to write three checks but you actually do . see ?
Ses01F_impro07_F004,2,i don t know . i spend so much time commuting as it is i d rather .
Ses01M_script03_1_F018,1,how long will it last this ludicrous overbearing love of ours ?
Ses02M_impro06_M022,3,ah .
Ses02F_script03_2_F037,0,stop it . go away . i hate you .
Ses05F_impro07_M002,2,oh sweet .
Ses01M_impro06_F011,7,yeah .
Ses02M_script03_2_M035,8,there are people downstairs i suppose ?
Ses02M_script01_2_M016,0,what does that mean me above all ?
Ses04F_impro07_M047,8,yeah . so we ll do that and then and then and then tomorrow we ll have your
Ses02M_impro06_F001,6,oh my god . oh my god i m so sorry .
Ses02F_script03_1_M017,7,no that desire will fade . along with our passion .
Ses01M_impro01_M020,0,did you even look at the form ? i filled it out all these questions 
Ses04F_script02_2_M023,7,you want me to get some champagne ?
Ses03F_impro03_M002,2,oh jesus .
Ses02F_script01_1_F029,4,you never did .
Ses05M_impro07_F027,7,um how many people do you want to live with ?
Ses03M_impro03_M035,2,i m so excited . it s going to be great .
Ses03M_script01_1_M041,0,yes . i like it an hour out of the day . if i have to grub for money all day long at least at evening i want it beautiful . i want a family . i want a wife . i want some kids . i want to build something i can give myself to .
Ses02F_impro05_F017,4,yeah i m sure you you re like hmm do you take baggage ? no . oh okay thanks . great . i mean how 
Ses03M_script03_2_F032,0,shut up .
Ses04M_script03_1_F003,8,now and always sweet .
Ses01F_impro05_F009,0,am i going to be getting like free tickets free mileage . when can i expect my bag here ?
Ses01M_impro02_F019,3,don t say that .
Ses03M_script03_2_M008,0,yeah so am i . bored stiff .
Ses01F_script02_2_F037,6,don t be ridiculous . anything that anything i am doing i d rather be doing it with you .
Ses01F_impro01_F012,0,that s out of control .
Ses03F_impro06_M012,3,so nice so positive .
Ses04F_impro08_F000,1,hello . thank you for calling dell taco corporate . can i help you ?
Ses01M_impro07_F004,2,that is incredible .
Ses03F_script01_2_M017,0,what have i got to hide ?
Ses05M_script02_2_F030,3,i didn t say that .
Ses04M_impro04_M006,4,yeah i do . i do . you don t understand .
Ses02M_script02_1_F020,7,that s the wind .
Ses04F_script01_1_F022,0,i ignore what i got to ignore . the girl is larry s girl .
Ses02F_script03_1_F001,5,well nobody know we re here except freda and she wouldn t ring up .
Ses02F_impro03_F001,2,well guess . guess guess guess guess .
Ses04F_script01_3_F026,8,and do you still feel that way ?
Ses02F_script02_1_M006,2,how you doing ? aw you know what i forgot ? i forgot to bring my flashlight . oh how could i be so stupid ? i should ve brought my flashlight .
Ses04M_script03_2_F032,0,you always had a weak head .
Ses01F_script03_1_M019,8,oh no . that fire will fade along with our passion .
Ses03M_impro05a_M000,0,yes you can help me . where is my luggage ?
Ses04M_impro06_M013,3,there should just be some sort of rule that people don t die until they re older cause then at least it s expected .
Ses04M_impro08_F005,8,yes .
Ses05M_impro04_F025,8,yeah . laughter it s a joke .
Ses03F_script02_1_M007,8,oh well sure .
Ses05F_impro01_M010,4,there s nothing i can do for you ma am .
Ses03M_impro02_M024,3,honey after a year i can be back .
Ses04M_script01_2_M006,7,well so what ?
Ses04M_impro08_F022,1,oh my god thank you so much .
Ses05F_script02_1_M006,4,well sure .
Ses01M_script02_1_M012,8,it s a nice moon though should stay full . do they always run during a full moon ? i can t remember was it full last year ?
Ses05F_script01_3_M038,8,and if you re not then it s all just loot and it s got blood on it and i don t want any of it ! and i guess that included you .
Ses02M_impro07_F007,2,oh my gosh . i thought there was like maybe going to be some like i don t know if you are going to get in or not so i m really glad that you did .
Ses05M_script03_2_M039,0,very amusing indeed .
Ses01M_script01_1_F010,6,what ?
Ses01M_impro01_F022,0,maybe you never been to the d .m .v . before maybe you should get back in line . you know what ? sit in line again and if you get my number ask for different one .
Ses02M_script03_2_M042,0,you re a vile tempered loose living wicked little beast and i hope i never see you again as long as i live .
Ses02M_script02_2_F018,3,and i remember thinking that this is it you know . at last at last i am as happy as i am supposed to be
Ses02M_script01_3_M031,3,to show that to bring that onto the earth again like some kind of monument and everyone can feel it standing behind him and it would make a difference to him .
Ses05M_script01_1_F026,7,well the trouble is you never saw enough women .
Ses02M_impro05_M008,4,i mean i ve been away for a while and and now i ve i ve gifts for for you know friends and family i mean i got stuff in the there
Ses01F_script02_1_M019,8,what ? we just got here . what s the point of coming all the way down here if we just turn around and go home ?
Ses04M_impro03_M002,2,yeah it s pretty amazing huh ?
Ses05F_script03_1_M018,2,yes yes with all his might .
Ses03M_impro06_F018,3,yeah .
Ses04M_script01_3_F011,8,you started to write me .
Ses04M_script01_2_F006,0,what s going on here joe ?
Ses05M_script01_1b_M001,3,he was out here when it broke .
Ses05M_impro03_F009,1,no it s totally original though .
Ses04F_impro07_F014,2,well i was thinking maybe underwater basket weaving .
Ses03M_script03_1_M001,8,i wonder .
Ses02M_script03_1_M008,1,things that ought to matter dreadfully don t matter at all when one s is happy do they ?
Ses01F_script01_1_F029,4,you haven t seen her since you went away to war it s been five years .
Ses01M_script01_1_M000,7,he saw it .
Ses04F_impro04_M034,8,i m trying to watch tv . tv .
Ses02F_impro05_F001,7,no it didn t . um it didn t come out and i don t see it anywhere around here so what can you do about that ?
Ses02M_impro03_F008,2,yea i guess so . oh my gosh . was she surprised ?
Ses02F_impro06_F004,3,i just don t want him to be gone .
Ses05M_script01_1_M017,7,i m going to ask her to marry me .
Ses01M_impro03_F013,2,yeah .
Ses03M_script03_2_M038,0,no i ll do no such thing .
Ses05F_script01_3_F002,1,it s so lovely here . the air is sweet .
Ses04M_script03_2_F040,0,very well if you insist on being boorish and idiotic .
Ses01F_script03_1_F009,8,it s true . i think the whole thing s a cruel joke .
Ses04F_impro06_M009,3,it s not fair but i mean that s you know the course of life is that you know you meet people and you lose them .
Ses05M_impro08_M020,7,well if it does happen again let me give you my direct number and you can call me . actually i ll give you my cell number . um it s 
Ses05M_impro08_F008,7,yeah .
Ses02F_impro06_F001,3,we knew that it was coming but 
Ses03F_script01_1_F019,7,why ?
Ses04M_impro07_M000,2,alright so you re not going to believe this . but i went home today . i looked through the mail . and i got an acceptance letter from u .s .c . .
Ses04M_impro05_F013,7,we ll cover fifty .
Ses01F_script01_2_F011,0,i won t stand for any nonsense .
Ses01M_script02_2_M011,8,and then we go home and they go home .
Ses02M_script02_1_F011,7,not particularly .
Ses03M_script01_3_F033,3,that includes me too i mean and the money you have right to that money . your father put planes up in the air good planes and he deserves it you should be proud of that . a man should be paid for that .
Ses03F_impro08_M001,8,yeah i ve been on the with the machine for like thirty minutes 
Ses01F_script02_2_F036,3,i didn t say that .
Ses05F_impro02_F000,8,baby i need you to sit down .
Ses02F_impro01_M000,7,hi .
Ses05M_impro07_M009,1,i worked really hard i ll say i worked really hard . you know i i m not bragging or anything like that . but 
Ses04F_script01_1_F043,8,i don t understand you do i ?
Ses01F_script02_1_M013,7,do they always run during a full moon ? i don t remember . was it full last year ?
Ses01M_impro02_F007,4,that s not fair .
Ses04F_impro02_M009,4,i know . it s just you don t have to do this for a living you know .
Ses02F_script01_1_M044,7,no you don t . i m a pretty tough guy .
Ses04F_script01_1_M004,3,no i figured the best thing was to leave him alone .
Ses01M_impro03_M019,2,what should we do ? where should we get married ? we should have party .
Ses04M_script01_1_M038,0,yes . i like getting an hour a day . if i have to grub for money all day long at least at evening i want it beautiful .
Ses03M_impro08a_F003,4,this is my business . this is how i make money is through my phone . it needs to be working . can you please help me ?
Ses05M_impro07_F008,1,that s awesome .
Ses03F_script01_3_F013,1,well i guess that s why i came .
Ses05M_script03_2_M026,0,i m sure you had a riotous time no restrain at all very enjoyable . you never had much anyway .
Ses03M_script02_2_M019,7,wait a minute . i ve got it .
Ses04F_script02_1_F001,8,what flashlight ?
Ses03M_script03_1_M019,8,well it depends on how well we ve played .
Ses05M_impro04_F008,7,l .a . is really hard . i mean have you tried like just going into a bar a couple of times to make friends with people who work there ? and
Ses03F_impro06_F012,3,so wrong in so many ways .
Ses02M_impro01_F008,4,you need to bring two forms of id there is nothing we can do about it .
Ses01M_impro06_M023,3,a lot of people loved him .
Ses04F_impro01_M014,0,ma am i have other people waiting in line right now . i have other people waiting in line right now .
Ses03F_impro02_M014,3,i have to work .
Ses02F_script01_1_M013,0,for god sakes it s been three years . nobody comes back after three years . it s insane .
Ses03M_script01_3_M015,8,why didn t you ?
Ses04M_script03_1_M007,2,with the mo with the most perfect poise ?
Ses02M_script03_1_M014,2,flippancy brings out the acid in their damned sweetness in light .
Ses02M_script02_2_M040,1,now that you mention it . no i don t .
Ses05F_impro05_M016,7,right . well i don t know what to tell you . um what i can offer you is a fifty dollar voucher on your next flight .
Ses05F_script01_1_F003,8,what was he doing out here at four in the morning ?
Ses05M_script02_2_M032,3,no i know . but i know i don t make you happy .
Ses04M_impro01_M005,4,don t you you don t have 
Ses02M_script02_1_M023,2,honey this is a natural phenomenon . i mean it only happens once a year .
Ses03M_script02_2_F049,1,or not .
Ses02F_impro07_F036,2,i will . i will . thank you .
Ses03M_impro07_M008,2,no . it s like it s harder than getting into harvard .
Ses04F_impro02_M025,3,you want me tell you that i m okay with it ?
Ses03F_impro02_F008,3,and uh yeah . uh they re going to need um more nurses on call for uh to go overseas to help out with the war .
Ses04F_script03_2_F012,0,it s become a habit with you .
Ses05M_impro02_M008,4,i ve tried everything . i ve called everyone i know . i ve tried everything . no one can do anything for me or they won t do anything for me .
Ses05F_script02_2_F011,4,i did i do want to see it . i always want to see it augie .
Ses04F_impro04_M005,7,hey . look i mean you know .
Ses04M_impro05_F035,4,i m sorry . we can only issue one fifty dollar certificate to cover the lost bag for one person .
Ses01M_impro06_M030,3,like i can t . . .it s like you know it s like pinch me it s like i can t believe like i m dealing with this you know .
Ses05M_impro03_F011,1,oh then you had a whole weekend of camping ?
Ses05M_impro07_F031,1,there s actually a friend of mine is um moving out of her place and her place is amazing and it s really cheap .
Ses02M_script01_3_F012,1,well you started to write me
Ses05F_impro04_F028,4,yeah i don t intend to stop trying . i just i don t when is when enough is enough .
Ses05F_impro03_F029,1,right being like oh where are you from ? the u .s . where in the u .s . ? chicago . where in chicago ?
Ses01F_script01_3_M015,1,why didn t you let me know ?
Ses03F_impro07_M025,7,we should uh go to little ethiopia .
Ses05M_impro02_F015,5,are you gonna be like in tanks running around ? what i mean what does that mean ?
Ses04F_impro08_M019,0,because i know you re at a desk right now in your stupid corporate building and you re going to send me a check for sixteen dollars and forty two cents .
Ses02M_script01_3_M004,6,what ?
Ses01F_script01_3_F017,1,every day since .
Ses05M_script03_1_F024,2,i know you did . you threw it out the window into the canal below . i don t think i ll ever forgive you for that .
Ses05M_script03_2_M012,8,no particular reason . besides they were little ones .
Ses03M_impro03_M012,1,sara and i 
Ses05F_impro04_M040,7,if i if you will you stick with it ?
Ses02M_impro01_F007,4,well i m sorry sir but
Ses03F_script01_1_M029,7,i wanted to get this settled first .
Ses05M_script02_2_M029,3,now i know . me either
Ses02F_impro07_M018,1,that ll be awesome .
Ses02F_impro07_M005,2, . . .that s first choice huh ? that s so awesome and now look you re gonna be you re gonna be here . you know
Ses02F_script03_2_M002,8,ah yes i remember it well . bristling with diamonds in the worst possible taste .
Ses03M_impro05a_F006,4,i m asking you if this is direct flight from baltimore to lax or if you have to stop 
Ses01M_impro04_F017,7,like this right now we re trying have a conversation .
Ses05F_script01_3_M022,8,i don t know how to start .
Ses01F_script02_2_F016,0,for god s sake this is not about fish .
Ses04F_impro06_M001,3,when i was seven my my grandmother died and i really i don t know i mean it was really hard to let go but the important thing is is that you do let go and your realize that you know they you know they this person had fun while they were while they were here and uh you know you work you work through it .
Ses01F_script03_1_F001,5,freda is the only one who knows we are here . she wouldn t ring up .
Ses01F_script01_1_F025,4,well how do you know she s going to marry you ? maybe she feels the same way your father does .
Ses04M_impro05_F003,7,right .
Ses03M_script03_2_F017,7,that s the woman s job to lure the man . watch me a moment won t you ?
Ses01F_script03_1_F028,8, laughter that was the first time you hit me .
Ses05F_impro05_M016,7,right . well i don t know what to tell you . um what i can offer you is a fifty dollar voucher on your next flight .
Ses01M_impro07_F003,2,pinch hitting softball .
Ses02M_impro03_M019,2,yes yes . laughter 
Ses05F_impro02_M006,4,what am i going to do ?
Ses01F_script03_1_M028,8,the one where you put that tiny painted wooden snake in my bed .
Ses04M_script02_2_M037,3,no i know . but still . i know i don t make you happy .
Ses05M_script01_1_F014,0,the trouble is the god damn newspapers . i mean every every week a kid turns up missing like longer than larry .
Ses01F_impro03_F022,7,fifty bucks . mmhmm .
Ses02M_script02_1_F018,0,last year you ll also remember our shoes got wet i got sand in my panties you got a sore throat we got into a big fight over nothing and we didn t see the grunions .
Ses05F_script01_3_M035,3,it was all like some kind of bus accident to them . i went back to work with my dad in that whole rat race again .
Ses03M_impro05a_M028,0,sir . sir . sir . sir
Ses01M_script02_1_M021,4,what are you kidding ? we just got here . we don t want to turn around and go home now . what s the point coming all the way down here ?
Ses01F_script03_2_M009,4,so am i . i m bored stiff . garbage do you want some brandy ?
Ses04M_impro05_M015,0,you understand that the contents of my bag the contents of my bag cost a hundred and fifty dollars .
Ses01F_script02_2_F028,8,i just want something to turn out like i expected it to .
Ses01M_impro04_M008,4,no well maybe it s because i m like frustrated cause i can t get a job you know .
Ses04F_impro07_F076,8,so basically what you re saying is that i was right
Ses02F_impro02_F000,3,it s almost time for me to go .
Ses04M_impro07_M009,1,and uh 
Ses01M_impro02_F016,8,we could hide away .
Ses01F_impro05_M002,1,uh huh .
Ses02F_script01_3_F026,3,you still feel that way ?
Ses05M_impro03_M032,1,it s great . i m a lucky man .
Ses05F_script03_2_F032,0,turn it on again .
Ses04F_script02_2_M017,8,let s see i took a shower . you watched the news . you said the grunions are running tonight . i said great let s go . i feel lucky tonight .
Ses04F_script01_3_M029,3,just about all .
